person_id,person_name,institution_id,institution_name
1844659,Matthias Maess,10059,Universität Stuttgart
1623094,Professorin Dr. Renate Brosch,10059,Universität Stuttgart
1832703,Professorin Dr. Cathleen Kantner,10059,Universität Stuttgart
1132069,Professor Dr. Wolfgang Kimmerle,10059,Universität Stuttgart
1846027,Dr. Laurent Helden,10059,Universität Stuttgart
1828795,Dr. Manuel Keßler,10059,Universität Stuttgart
322471827,Professor Dr.-Ing. André Zimmermann,10059,Universität Stuttgart
270681366,Privatdozent Dr. Martin Rose,10059,Universität Stuttgart
992942,"Privatdozentin Dr. Susanne Bailer, Ph.D.",10059,Universität Stuttgart
5398,Professor Dr.-Ing. Gerhart Eigenberger,10059,Universität Stuttgart
1778109,Professor Dr. Daniel Hole,10059,Universität Stuttgart
1524402,Professor Dr.-Ing. Josko Ozbolt,10059,Universität Stuttgart
1332969,Professor Dr. Dieter H. Wolf,10059,Universität Stuttgart
1147633,Professor Dr.-Ing. Karlheinz Krauth,10059,Universität Stuttgart
1728000,Professor Dr. Ralf Küsters,10059,Universität Stuttgart
162429203,Professor Dr. Manuel Braun,10059,Universität Stuttgart
5507,Professor Dr. Wolf Gaebe,10059,Universität Stuttgart
1502358,Dr. Jochen Kerres,10059,Universität Stuttgart
1863057,Dr. Ralph O. Schill,10059,Universität Stuttgart
1486089,Privatdozent Dr.-Ing. Peter Gerlinger,10059,Universität Stuttgart
18245225,Manuel Birkle,10059,Universität Stuttgart
214118745,Professor Dr.-Ing. Andrés Bruhn,10059,Universität Stuttgart
1416455,Raimund Bürger,10059,Universität Stuttgart
1671967,Dr.-Ing. Grigorios Kolios,10059,Universität Stuttgart
1356785,Professor Dr. Stephan Boris Nußberger,10059,Universität Stuttgart
386462548,Dr.-Ing. Rakulan Sivanesapillai,10059,Universität Stuttgart
19719589,Professor Dr. Thomas Graf,10059,Universität Stuttgart
1817189,Marko Ackermann,10059,Universität Stuttgart
1335646,Professor Dr. Günter Wunner,10059,Universität Stuttgart
1110035,Professor Dr. Christian Holm,10059,Universität Stuttgart
1598967,Dr. Gesche Heiss,10059,Universität Stuttgart
392879497,Dr.-Ing. Marcel Pfeiffer,10059,Universität Stuttgart
32152836,Professor Dr. Henry Schäfer,10059,Universität Stuttgart
226838716,Professor Dr.-Ing. Thomas Bauernhansl,10059,Universität Stuttgart
1631445,"Professor Dr. Albert Jeltsch, Ph.D.",10059,Universität Stuttgart
1144663,Professor Dr. Steffen Koenig,10059,Universität Stuttgart
1602243,Dr. Uwe Redlin,10059,Universität Stuttgart
17546753,Professor Dr. Eric Lutz,10059,Universität Stuttgart
83925461,Dr. Martin Hecht,10059,Universität Stuttgart
1444629,Professor Dr.-Ing. Peter Eberhard,10059,Universität Stuttgart
155363081,Ingrid Bruss,10059,Universität Stuttgart
256647678,Professor Dr. Reinhold Bauer,10059,Universität Stuttgart
1670794,Privatdozentin Dr. Gertraud Müller,10059,Universität Stuttgart
280819037,Dr. Roman Fischer,10059,Universität Stuttgart
80197603,Professorin Dr. Nicole Radde,10059,Universität Stuttgart
1287865,Professor Dr.-Ing. Karl Stephan,10059,Universität Stuttgart
1572733,Dr. Jürgen Seifert,10059,Universität Stuttgart
1355756,Professor Dr.-Ing. Werner Haas,10059,Universität Stuttgart
184383750,Professorin Dr. Carmen Borggrefe,10059,Universität Stuttgart
1451664,Professor Dr. Rainer Gadow,10059,Universität Stuttgart
1274644,Professor Dr. Heinz Schweizer,10059,Universität Stuttgart
87181350,"Professor Tomasz Jurkowski, Ph.D.",10059,Universität Stuttgart
1841093,Thomas Hettich,10059,Universität Stuttgart
94471940,Privatdozent Dr. Wolf-Patrick Düll,10059,Universität Stuttgart
325695102,Dr. Margret Frenz,10059,Universität Stuttgart
48145080,Professor Dr.-Ing. Markus Friedrich,10059,Universität Stuttgart
1803852,Professor Dr.-Ing. Peter Klemm,10059,Universität Stuttgart
1215879,Professor Dr. Klaus Pfizenmaier,10059,Universität Stuttgart
1314937,Professor Dr.-Ing. Joachim Warschat,10059,Universität Stuttgart
209809788,Dr. Dong Yang,10059,Universität Stuttgart
1318945,Professor Dr.-Ing. Wolfgang Wendland,10059,Universität Stuttgart
1113010,Professor Dr. Dieter F. Hülser,10059,Universität Stuttgart
1395493,Professorin Dr. Ulrike Seeger,10059,Universität Stuttgart
1374562,Privatdozent Dr. Steffen Rupp,10059,Universität Stuttgart
1045900,Professor Dr. Richard Eppler,10059,Universität Stuttgart
6170,Professor Dr.-Ing. Ekkehard Ramm,10059,Universität Stuttgart
1662144,Thomas Meinders,10059,Universität Stuttgart
153376187,Professorin Dr. Maria Daghofer,10059,Universität Stuttgart
324664292,Professorin Dr.-Ing. Christina Tarin Sauer,10059,Universität Stuttgart
1359959,Professor Dr. Hermann Stoll,10059,Universität Stuttgart
5826,Professor Dr. Helmut Kobus,10059,Universität Stuttgart
1424505,Dr. Helfried Näfe,10059,Universität Stuttgart
1667667,Professor Dr.-Ing. Holger Steeb,10059,Universität Stuttgart
54206578,Jun Lu,10059,Universität Stuttgart
36760105,Dr.-Ing. Asli Serbest,10059,Universität Stuttgart
265770588,Dr.-Ing. Anton Tkachuk,10059,Universität Stuttgart
280178974,Professor Dr. Damian Vogt,10059,Universität Stuttgart
1635454,Dr.-Ing. Stefan Wagner,10059,Universität Stuttgart
1208753,Professor Dr. Wolfgang Osten,10059,Universität Stuttgart
151164025,Dr. Dirk Rothenstein,10059,Universität Stuttgart
1033843,Professor Dr. Richard Dipper,10059,Universität Stuttgart
1411727,Professor Dr. Peter Fischer,10059,Universität Stuttgart
1756011,Dr.-Ing. Ulrich Schärli,10059,Universität Stuttgart
1452891,Professor Dr.-Ing. Karl-Heinz Wehking,10059,Universität Stuttgart
1429202,Professor Dr.-Ing. Hermann Sandmaier,10059,Universität Stuttgart
1430825,Professor Dr.-Ing. Elias Klemm,10059,Universität Stuttgart
1689657,Professor Dr. René Peters,10059,Universität Stuttgart
1856521,Dr. Tanja Asthalter,10059,Universität Stuttgart
1872586,Dr. Jürgen Stuhler,10059,Universität Stuttgart
260163996,Dr. Stefan Naumann,10059,Universität Stuttgart
1301722,Professor Dr.-Ing. Hans J. Tiziani,10059,Universität Stuttgart
1337832,Professor Dr.-Ing. Michael Zeitz,10059,Universität Stuttgart
1615043,Professor Dr. Manfred Krautter,10059,Universität Stuttgart
216374423,Dr.-Ing. Susanne Becker,10059,Universität Stuttgart
1318470,Professor Dr.-Ing. Ernst Welfonder,10059,Universität Stuttgart
27644939,Professor Dr.-Ing. Christian Ebenbauer,10059,Universität Stuttgart
50397998,Professor Dr. Claus Zittel,10059,Universität Stuttgart
1058310,Dr.-Ing. Hans-Heiner Frühauf,10059,Universität Stuttgart
1430814,Professor Dr. Rainer Niewa,10059,Universität Stuttgart
1754080,Professor Dr.-Ing. Jörg F. Wagner,10059,Universität Stuttgart
5881,Professor Dr.-Ing. Friedrich M. Landstorfer,10059,Universität Stuttgart
1751096,"Professor Dr.-Ing. Michael M. Resch, Ph.D.",10059,Universität Stuttgart
1336559,Professor Dr. Friedhelm Zabel,10059,Universität Stuttgart
172520296,Dr. Benjamin Balke,10059,Universität Stuttgart
1367662,Professor Dr.-Ing. Harald Garrecht,10059,Universität Stuttgart
292820170,Dr.-Ing. Mohammad javad Tourian,10059,Universität Stuttgart
1533662,Professorin Dr. Anna-Margarete Sändig,10059,Universität Stuttgart
247393510,Professor Dr.-Ing. Götz T. Gresser,10059,Universität Stuttgart
1221616,Professor Dr.-Ing. Günter Pritschow,10059,Universität Stuttgart
1764690,Professor Dr. Karl-Heinrich Engesser,10059,Universität Stuttgart
1792187,Professor Dr. Burkhard Pedell,10059,Universität Stuttgart
1637845,Professor Dr.-Ing. Hans-Christian Reuss,10059,Universität Stuttgart
238437247,Dr. Philipp Neumann,10059,Universität Stuttgart
1774209,Dr. Frank Kern,10059,Universität Stuttgart
1554245,Professor Dr. Peter Scholz,10059,Universität Stuttgart
71493717,Professor Dr.-Ing. Walter Fichter,10059,Universität Stuttgart
1043062,Dr. Ulrich L.M. Eisel,10059,Universität Stuttgart
196116665,Dr.-Ing. Stefan Löhle,10059,Universität Stuttgart
1250890,Professor Dr. Peter Scheurich,10059,Universität Stuttgart
1464129,Professor Dr. Jürgen Werner,10059,Universität Stuttgart
1229624,Professor Dr.-Ing. Matthias Reuss,10059,Universität Stuttgart
1494675,Professor Dr. Georg Herzwurm,10059,Universität Stuttgart
1793906,Dr. Thomas Dunker,10059,Universität Stuttgart
1622814,Professor Dr.-Ing. Klaus Hein,10059,Universität Stuttgart
1807909,Dr. Toni Bernhart,10059,Universität Stuttgart
1322321,Professor Dr. Ulrich Weiss,10059,Universität Stuttgart
1255323,Professor Dr. Michael Schmidt,10059,Universität Stuttgart
1236298,Professor Dr. Klaus W. Roggenkamp,10059,Universität Stuttgart
1043005,Dr.-Ing. Albrecht Eiber,10059,Universität Stuttgart
1636353,Professor Dr. Andreas Stolz,10059,Universität Stuttgart
110980791,Professor Dr.-Ing. Jörg Schulze,10059,Universität Stuttgart
397357053,Dr. Sebastian Boblest,10059,Universität Stuttgart
410027592,Dr. David Boehringer,10059,Universität Stuttgart
1661361,Privatdozent Dr. Andreas Kollross,10059,Universität Stuttgart
1766287,Professorin Dr. Daniela Bohde,10059,Universität Stuttgart
1392365,Professor Dr. Timo Weidl,10059,Universität Stuttgart
183815938,Professor Dr. Bernd Flemisch,10059,Universität Stuttgart
1536215,Professor Dr.-Ing. Klaus Spindler,10059,Universität Stuttgart
1774734,Professor Dr. Manfred Joswig,10059,Universität Stuttgart
18245303,Dr.-Ing. Daniele Rosato,10059,Universität Stuttgart
1101746,Professor Dr. Christian H. Hesse,10059,Universität Stuttgart
1386034,Professor Dr. Dieter Roller,10059,Universität Stuttgart
1300636,Dr. Thomas Theye,10059,Universität Stuttgart
1669861,Privatdozentin Dr. Yvonne Traa,10059,Universität Stuttgart
193934177,Dr. Iryna Rybak,10059,Universität Stuttgart
1379894,Professor Dr. Gert Denninger,10059,Universität Stuttgart
1440527,Professor Dr.-Ing. Herbert Wehlan,10059,Universität Stuttgart
1291711,Professor Dr.-Ing. Alfred Storr,10059,Universität Stuttgart
1444912,Dr. Juergen Braun,10059,Universität Stuttgart
1847024,Dr.-Ing. Hans-Hermann Wiendahl,10059,Universität Stuttgart
1481378,Professor Dr.-Ing. Stefanos Fasoulas,10059,Universität Stuttgart
198710110,Privatdozent Dr. Viktor Avrutin,10059,Universität Stuttgart
1734713,Professor Dr.-Ing. Holger Class,10059,Universität Stuttgart
188236651,Professorin Dr.-Ing. Dimka Karastoyanova,10059,Universität Stuttgart
1074432,Professor Dr.-Ing. Erik W. Grafarend,10059,Universität Stuttgart
1050714,Professor Dr.-Ing. Kurt Feser,10059,Universität Stuttgart
1572127,Dr. Joachim Dautel,10059,Universität Stuttgart
1663282,Dr. Andreas Volkmer,10059,Universität Stuttgart
1255068,Professor Dr. Thomas Schleid,10059,Universität Stuttgart
67253721,Dr. Maria-Kristin Sommer,10059,Universität Stuttgart
1526599,Professor Dr. Jürgen Pleiss,10059,Universität Stuttgart
19227449,Professor Dr. Günter Scheffknecht,10059,Universität Stuttgart
1163502,Professor Dr. Paul Levi,10059,Universität Stuttgart
1757186,Professor Dr.-Ing. Wolfram Ressel,10059,Universität Stuttgart
1458576,Professor Dr.-Ing. Peter Göhner,10059,Universität Stuttgart
1703119,Dr. Gustav Dietrich,10059,Universität Stuttgart
1429206,Professor Dr.-Ing. Wolfgang Schinköthe,10059,Universität Stuttgart
202892930,Professorin Dr. Melanie Herschel,10059,Universität Stuttgart
48820728,Professor Dr. Dominik Göddeke,10059,Universität Stuttgart
1321211,Professor Dr. Hans-Joachim Werner,10059,Universität Stuttgart
164175605,Professor Dr. Gerd de Bruyn,10059,Universität Stuttgart
1615433,Professor Dr.-Ing. Ralf Takors,10059,Universität Stuttgart
388959128,Professor Dr. Michael Krone,10059,Universität Stuttgart
1638245,Irmgard Dieringer,10059,Universität Stuttgart
208948272,Dr. Zaklina Burghard,10059,Universität Stuttgart
40383047,Dr. Uwe Brauch,10059,Universität Stuttgart
1343193,Professor Dr. Kurt Rothermel,10059,Universität Stuttgart
1425593,Professor Dr. Claus-Dieter Munz,10059,Universität Stuttgart
1431562,Professor Dr.-Ing. Manfred Piesche,10059,Universität Stuttgart
169465058,Dr.-Ing. Florian Fleißner,10059,Universität Stuttgart
226803742,Professor Dr.-Ing. Marc-André Keip,10059,Universität Stuttgart
1809893,Professor Dr.-Ing. Balthasar Novák,10059,Universität Stuttgart
1395426,Professor Dr.-Ing. Eckhart Ribbeck,10059,Universität Stuttgart
1601910,Dr. Wolfgang Heinemeyer,10059,Universität Stuttgart
1634958,Martin Bernreuther,10059,Universität Stuttgart
1343149,Professor Dr. Wolfram Pyta,10059,Universität Stuttgart
1820264,Professor Dr. Andreas Köhn,10059,Universität Stuttgart
1638234,Dr.-Ing. Helmut Knauss,10059,Universität Stuttgart
261437,Professor Dr. Achim Stein,10059,Universität Stuttgart
1659147,Gian Antonio d' Addetta,10059,Universität Stuttgart
33464066,Professorin Dr. Sabine Ludwigs,10059,Universität Stuttgart
315446083,Dr.-Ing. Andrea D. Beck,10059,Universität Stuttgart
1216221,Professor Dr. Klaus Jan Philipp,10059,Universität Stuttgart
1307543,Professor Dr. Dieter Urban,10059,Universität Stuttgart
1793406,Professor Dr.-Ing. Philip Leistner,10059,Universität Stuttgart
1259111,Professor Dr. Siegfried Schmauder,10059,Universität Stuttgart
142542604,Dr. Robert Löw,10059,Universität Stuttgart
1159699,Professor Dr.-Ing. Eckart Laurien,10059,Universität Stuttgart
278025809,Privatdozentin Dr. Audrey Berrier,10059,Universität Stuttgart
1664514,Dr. Andreas Hanke,10059,Universität Stuttgart
1043705,Professor Dr.-Ing. Rolf Eligehausen,10059,Universität Stuttgart
1746909,Privatdozentin Dr. Tatjana Kleinow,10059,Universität Stuttgart
1321674,"Professor Klaus Hinrich Well, Ph.D.",10059,Universität Stuttgart
1858475,Professor Dr.-Ing. Ulrich Nieken,10059,Universität Stuttgart
1423673,Professor Dr.-Ing. Bernhard Mitschang,10059,Universität Stuttgart
1422951,Professorin Dr.-Ing. Ulrike Kuhlmann,10059,Universität Stuttgart
1131302,Professor Dr. Dieter Kimpel,10059,Universität Stuttgart
1824032,Professor Dr. Erhard Plödereder,10059,Universität Stuttgart
189789192,Dr. Daniel Kats,10059,Universität Stuttgart
1660029,Dr. Matthias Künzer,10059,Universität Stuttgart
2014111,Professor Dr. Joachim Bahlcke,10059,Universität Stuttgart
1311225,Professor Dr.-Ing. Alfred Voß,10059,Universität Stuttgart
106026248,Dr. Bo Chen,10059,Universität Stuttgart
1056551,Professor Dr. Arnold Frohn,10059,Universität Stuttgart
159971037,"Professorin Dr. Maria Fyta, Ph.D.",10059,Universität Stuttgart
260965714,Professor Achim Menges,10059,Universität Stuttgart
1738403,Professor Dr. Kunibert G. Siebert,10059,Universität Stuttgart
1609001,Professor Dr. Uwe Semmelmann,10059,Universität Stuttgart
98997429,Professor Dr.-Ing. Ingmar Kallfass,10059,Universität Stuttgart
1394613,Professor Dr.-Ing. Peter Kern,10059,Universität Stuttgart
279419952,Professor Dr.-Ing. Jörg Fehr,10059,Universität Stuttgart
1768494,Privatdozent Dr. Michael Schweikert,10059,Universität Stuttgart
1393152,Professor Dr. Georg Sprenger,10059,Universität Stuttgart
1000925,Peter Berger,10059,Universität Stuttgart
1847847,Professorin Dr. Monilola Afolabi Olayioye,10059,Universität Stuttgart
1211559,Professor Dr. Jürgen Pafel,10059,Universität Stuttgart
1589132,Michael Matthiesen,10059,Universität Stuttgart
1588096,Professor Dr.-Ing. Michael Hanss,10059,Universität Stuttgart
46547149,Professor Dr.-Ing. Wolfgang Nowak,10059,Universität Stuttgart
326617650,Professor Dr.-Ing. Krzysztof Rudion,10059,Universität Stuttgart
1336701,Professor Dr. Erich Zahn,10059,Universität Stuttgart
239408754,Dr. Armin Shalile,10059,Universität Stuttgart
1669741,Dr.-Ing. Martin Ammann,10059,Universität Stuttgart
213709597,Professor Dr. Jan Hesselbarth,10059,Universität Stuttgart
1704229,"Privatdozent Dr. Uwe Durst, Ph.D.",10059,Universität Stuttgart
1716297,Professor José Luis Moro,10059,Universität Stuttgart
1002773,Professor Dr. Herbert Binder,10059,Universität Stuttgart
1554846,Professor Dr. Thomas Ertl,10059,Universität Stuttgart
1174962,Professor Dr. Günter Mahler,10059,Universität Stuttgart
312981162,Dr. Steffen Koch,10059,Universität Stuttgart
1713055,Professorin Dr. Ingrid Weiss,10059,Universität Stuttgart
1682305,Professor Dr.-Ing. Michael Bargende,10059,Universität Stuttgart
1130177,Professor Dr. Wolfgang Keller,10059,Universität Stuttgart
1240156,Professor Dr. Johannes Roth,10059,Universität Stuttgart
1749569,Dr. Michael Schwab,10059,Universität Stuttgart
1365500,Professor Dr. Wolfgang Hauber,10059,Universität Stuttgart
290567743,Dr.-Ing. Thilo Grove,10238,Gottfried Wilhelm Leibniz Universität Hannover
175470239,Professor Dr.-Ing. Lutz Rissing,10238,Gottfried Wilhelm Leibniz Universität Hannover
1625991,Dr. Maria Alessandra Papa,10238,Gottfried Wilhelm Leibniz Universität Hannover
1781570,Sascha Beuermann,10238,Gottfried Wilhelm Leibniz Universität Hannover
169946501,Dr. Ihar Babushkin,10238,Gottfried Wilhelm Leibniz Universität Hannover
41018010,Professor Dr. Marcus A. Horn,10238,Gottfried Wilhelm Leibniz Universität Hannover
84763875,Dr.-Ing. Jens Kotlarski,10238,Gottfried Wilhelm Leibniz Universität Hannover
1780923,Professor Dr.-Ing. Michael Beer,10238,Gottfried Wilhelm Leibniz Universität Hannover
398039662,Dr.-Ing. Florian Herbst,10238,Gottfried Wilhelm Leibniz Universität Hannover
1261876,Professor Dr.-Ing. Robert Schnüll,10238,Gottfried Wilhelm Leibniz Universität Hannover
387689648,Professor Dr. Georg Steinhauser,10238,Gottfried Wilhelm Leibniz Universität Hannover
1846637,Professorin Dr. Uljana Feest,10238,Gottfried Wilhelm Leibniz Universität Hannover
1237913,Professor Dr.-Ing. Heinrich Rothert,10238,Gottfried Wilhelm Leibniz Universität Hannover
242120436,Professorin Dr. Nadja-Carola Bigall,10238,Gottfried Wilhelm Leibniz Universität Hannover
150447645,Dr. Georgios Maniatis,10238,Gottfried Wilhelm Leibniz Universität Hannover
1186850,Professor Dr. Hans-Jürgen Mikeska,10238,Gottfried Wilhelm Leibniz Universität Hannover
1323199,Professor Dr. Reinhard F. Werner,10238,Gottfried Wilhelm Leibniz Universität Hannover
1711190,Dirk Freßmann,10238,Gottfried Wilhelm Leibniz Universität Hannover
174684333,Professorin Dr. Silke Ospelkaus,10238,Gottfried Wilhelm Leibniz Universität Hannover
251182709,Professor Dr. Mark-Georg Dehrmann,10238,Gottfried Wilhelm Leibniz Universität Hannover
1079734,Professor Dr. Jens-Uwe Grabow,10238,Gottfried Wilhelm Leibniz Universität Hannover
1327036,Professor Dr.-Ing. Hans-Peter Wiendahl,10238,Gottfried Wilhelm Leibniz Universität Hannover
1093150,Professor Dr. Martin Henzler,10238,Gottfried Wilhelm Leibniz Universität Hannover
1719034,Privatdozent Dr. Achim Gau,10238,Gottfried Wilhelm Leibniz Universität Hannover
12774784,Dr. Patrice Djoufack,10238,Gottfried Wilhelm Leibniz Universität Hannover
1348591,Professor Dr. Peter Behrens,10238,Gottfried Wilhelm Leibniz Universität Hannover
1678178,Professor Dr.-Ing. Henning Ahlers,10238,Gottfried Wilhelm Leibniz Universität Hannover
1653510,Professor Dr.-Ing. Gerhard Poll,10238,Gottfried Wilhelm Leibniz Universität Hannover
28403627,Dr.-Ing. Sven Hübner,10238,Gottfried Wilhelm Leibniz Universität Hannover
259191776,Professor Dr.-Ing. Sami Haddadin,10238,Gottfried Wilhelm Leibniz Universität Hannover
231963095,Dr. Jan Zeidler,10238,Gottfried Wilhelm Leibniz Universität Hannover
1499493,Dr.-Ing. Hans-Georg Jacob,10238,Gottfried Wilhelm Leibniz Universität Hannover
1873413,Privatdozent Dr. Jens Hübner,10238,Gottfried Wilhelm Leibniz Universität Hannover
238927549,Professorin Dr. Frauke Brosius-Gersdorf,10238,Gottfried Wilhelm Leibniz Universität Hannover
1114089,Professor Dr. Olaf Hübler,10238,Gottfried Wilhelm Leibniz Universität Hannover
1382080,Professor Dr. Paul Heitjans,10238,Gottfried Wilhelm Leibniz Universität Hannover
224744228,Professor Dr.-Ing. Richard Hanke-Rauschenbach,10238,Gottfried Wilhelm Leibniz Universität Hannover
1430497,Professor Dr. Thorsten Holm,10238,Gottfried Wilhelm Leibniz Universität Hannover
261973065,Privatdozent Dr.-Ing. Michael Hansen,10238,Gottfried Wilhelm Leibniz Universität Hannover
198846138,Dr.-Ing. Kathrin Voges-Schwieger,10238,Gottfried Wilhelm Leibniz Universität Hannover
247444336,Dr. Arne Meier,10238,Gottfried Wilhelm Leibniz Universität Hannover
51851989,Dr.-Ing. Christine Ruffert,10238,Gottfried Wilhelm Leibniz Universität Hannover
171347078,Professor Dr. Michael Cuntz,10238,Gottfried Wilhelm Leibniz Universität Hannover
1249983,"Professor Dr. Günther Scherer, Ph.D.",10238,Gottfried Wilhelm Leibniz Universität Hannover
1122184,Professor Dr. Karl Jug,10238,Gottfried Wilhelm Leibniz Universität Hannover
398044968,Dr.-Ing. Andreas Pösch,10238,Gottfried Wilhelm Leibniz Universität Hannover
1423849,Professor Dr.-Ing. Udo Nackenhorst,10238,Gottfried Wilhelm Leibniz Universität Hannover
1783060,Professorin Dr. Teresa Carlomagno,10238,Gottfried Wilhelm Leibniz Universität Hannover
19451998,Otto Jan Friederichs,10238,Gottfried Wilhelm Leibniz Universität Hannover
1494076,Professor Dr.-Ing. Bodo Heimann,10238,Gottfried Wilhelm Leibniz Universität Hannover
55907976,Nina Wieczorek,10238,Gottfried Wilhelm Leibniz Universität Hannover
1798517,Professorin Dr. Andrea Hampel,10238,Gottfried Wilhelm Leibniz Universität Hannover
47509879,Professorin Dr.-Ing. Annika Raatz,10238,Gottfried Wilhelm Leibniz Universität Hannover
67233701,Professor Dr.-Ing. Steffen Schön,10238,Gottfried Wilhelm Leibniz Universität Hannover
1228372,Professor Dr. Helmut Reiser,10238,Gottfried Wilhelm Leibniz Universität Hannover
1155128,Professor Dr. Hansjörg Küster,10238,Gottfried Wilhelm Leibniz Universität Hannover
1803490,Professor Dr. Jan Arlt,10238,Gottfried Wilhelm Leibniz Universität Hannover
1349032,Professor Dr.-Ing. Jürgen Müller,10238,Gottfried Wilhelm Leibniz Universität Hannover
1785059,Markus Lindner,10238,Gottfried Wilhelm Leibniz Universität Hannover
289262548,Dr.-Ing. Dmytro Rodman,10238,Gottfried Wilhelm Leibniz Universität Hannover
1476804,Dr.-Ing. Heiner Denker,10238,Gottfried Wilhelm Leibniz Universität Hannover
1853684,Professor Dr. Rudolf Grübel,10238,Gottfried Wilhelm Leibniz Universität Hannover
164708500,Privatdozentin Dr. Katja Füllberg-Stolberg,10238,Gottfried Wilhelm Leibniz Universität Hannover
285844132,Dr. Martin Oeser-Rabe,10238,Gottfried Wilhelm Leibniz Universität Hannover
1066378,Professor Dr.-Ing. Wilfried Gerth,10238,Gottfried Wilhelm Leibniz Universität Hannover
1745647,Professor Dr. Dietmar Hübner,10238,Gottfried Wilhelm Leibniz Universität Hannover
1770273,Professor Dr. Andreas Wernet,10238,Gottfried Wilhelm Leibniz Universität Hannover
1375431,Dr. Thomas Reinard,10238,Gottfried Wilhelm Leibniz Universität Hannover
179504137,Professor Dr.-Ing. Daniel Lohmann,10238,Gottfried Wilhelm Leibniz Universität Hannover
333196315,Professorin Dr. Lynn Heller,10238,Gottfried Wilhelm Leibniz Universität Hannover
1027813,Professor Dr. Karsten Danzmann,10238,Gottfried Wilhelm Leibniz Universität Hannover
1307462,Professor Dr. Werner Urland,10238,Gottfried Wilhelm Leibniz Universität Hannover
30655697,Dr. Alexander Seel,10238,Gottfried Wilhelm Leibniz Universität Hannover
1377047,Dr. Jenö Bors,10238,Gottfried Wilhelm Leibniz Universität Hannover
198319189,Professor Dr.-Ing. Steffen Marx,10238,Gottfried Wilhelm Leibniz Universität Hannover
277003514,"Dr. Alessandro Zenesini, Ph.D.",10238,Gottfried Wilhelm Leibniz Universität Hannover
1601308,Professor Dr.-Ing. Bernd Rüdiger Oswald,10238,Gottfried Wilhelm Leibniz Universität Hannover
52998731,Privatdozent Dr. Steffen Schulze-Kremer,10238,Gottfried Wilhelm Leibniz Universität Hannover
1121015,Professor Dr. Wilhelm Johannes,10238,Gottfried Wilhelm Leibniz Universität Hannover
17710137,Professor Dr. Matthias Schütt,10238,Gottfried Wilhelm Leibniz Universität Hannover
1587578,Dr. Christoph Alt,10238,Gottfried Wilhelm Leibniz Universität Hannover
13226749,Dr.-Ing. Klaus Heiner Oehmen,10238,Gottfried Wilhelm Leibniz Universität Hannover
1805845,Professor Dr. Torsten Wilholt,10238,Gottfried Wilhelm Leibniz Universität Hannover
238967436,Dr. Olga Shibistova,10238,Gottfried Wilhelm Leibniz Universität Hannover
1723066,Professor Dr. Stephan Meder,10238,Gottfried Wilhelm Leibniz Universität Hannover
222202308,Dr. Hendrik Weimer,10238,Gottfried Wilhelm Leibniz Universität Hannover
1269733,Professor Dr. J.-Matthias Graf von der Schulenburg,10238,Gottfried Wilhelm Leibniz Universität Hannover
69915802,Professor Dr.-Ing. Nabil A. Fouad,10238,Gottfried Wilhelm Leibniz Universität Hannover
282068511,Dr. Jakob Franke,10238,Gottfried Wilhelm Leibniz Universität Hannover
1258546,Professor Dr. Erich Schmidt,10238,Gottfried Wilhelm Leibniz Universität Hannover
262026,Professor Dr. Joachim Escher,10238,Gottfried Wilhelm Leibniz Universität Hannover
5420,Professor Dr. Dieter Etling,10238,Gottfried Wilhelm Leibniz Universität Hannover
1031119,Professor Dr. Thomas Debener,10238,Gottfried Wilhelm Leibniz Universität Hannover
1354613,Professor Dr. Heribert Vollmer,10238,Gottfried Wilhelm Leibniz Universität Hannover
186144486,Professor Dr.-Ing. Franz Rottensteiner,10238,Gottfried Wilhelm Leibniz Universität Hannover
1753147,Dr.-Ing. Jochen Fröbrich,10238,Gottfried Wilhelm Leibniz Universität Hannover
1179196,Professor Dr. Edgar Maiß,10238,Gottfried Wilhelm Leibniz Universität Hannover
1874108,Professor Dr.-Ing. Claus Brenner,10238,Gottfried Wilhelm Leibniz Universität Hannover
271443998,Dr. Fabian Reede,10238,Gottfried Wilhelm Leibniz Universität Hannover
19351107,Dr. Artur Yurievich Meleshyn,10238,Gottfried Wilhelm Leibniz Universität Hannover
1800142,Professor Dr.-Ing. Holger Blume,10238,Gottfried Wilhelm Leibniz Universität Hannover
1714465,Professor Dr. Mathias Bös,10238,Gottfried Wilhelm Leibniz Universität Hannover
325612436,Professor Dr. Emil Wiedemann,10238,Gottfried Wilhelm Leibniz Universität Hannover
112271194,Professor Dr. Stephan L. Thomsen,10238,Gottfried Wilhelm Leibniz Universität Hannover
1475546,"Professor Dr. Boris Chichkov, Ph.D.",10238,Gottfried Wilhelm Leibniz Universität Hannover
9630166,Dr.-Ing. Marc Christopher Wurz,10238,Gottfried Wilhelm Leibniz Universität Hannover
1438818,Professor Dr. Rolf J. Haug,10238,Gottfried Wilhelm Leibniz Universität Hannover
1315273,Professor Dr.-Ing. Jörg Wallaschek,10238,Gottfried Wilhelm Leibniz Universität Hannover
313599672,Dr. Micha Gryschka,10238,Gottfried Wilhelm Leibniz Universität Hannover
993907,Professor Dr. Jörg Bachmann,10238,Gottfried Wilhelm Leibniz Universität Hannover
1467165,Professor Dr. Detlef Bahnemann,10238,Gottfried Wilhelm Leibniz Universität Hannover
1168979,Professor Dr.-Ing. Hartmut Louis,10238,Gottfried Wilhelm Leibniz Universität Hannover
